Corporation;52WeekLow;52WeekHigh;ShortRatio;ShortPercent;PriceToEarningsRatio;PriceToBookRatio;ShareYield;50DayMovingAverage;200DayMovingAverage;Country;OperativeMarge;BETA;EmployeeCount
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ParsleyEnergy,Inc;3.8718;19.7832;6.07;0.2439;11.3016;1.5854;0.013999999999999999;13.4038;11.2699;United States;-2.5561;2.2319999999999998;496
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#KronosWorldwide,Inc;6.5187;15.39;5.46;1.374;27.3077;2.1676;0.0483;14.4982;12.7799;United States;0.0598;1.2588;2200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#InvescoLtd;6.2226;18.2;5.42;0.4167;16.3662;0.8151;0.0356;16.9935;12.8103;United States;0.2208;1.3612;8750
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SafeholdInc;38.4493;75.2611;8.99;0.4892;63.8678;2.9744;0.009000000000000001;69.5224;61.2329;United States;0.7759999999999999;-0.4576;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SummitMidstreamPartners,LP;7.5;52.9521;0.43;0.0;11.4805;0.0607;0.5292;14.1732;13.1265;United States;0.28;3.3706;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MascoCorporation;26.8079;60.05;2.56;0.191;10.0457;105.3941;0.0102;54.5376;54.9353;United States;0.1742;1.3512;22000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TargetCorporation;88.8861;181.17;1.61;0.2806;23.4156;6.5869;0.0154;172.8447;149.2036;United States;0.0699;0.9806;368000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PublicStorage;151.0047;238.562;2.69;0.7612;35.5824;8.3069;0.0346;226.43;214.7345;United States;0.5043;0.0661;5900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EthanAllenInteriorsInc;8.0758;20.66;6.79;1.76;129.5513;1.511;0.0495;18.8344;15.1095;United States;0.0307;1.1501;3369
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#V.F.Corporation;44.1941;97.3561;3.77;1.3497;111.9;11.1099;0.0228;85.4088;71.3596;United States;0.0856;0.9740000000000001;48000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IDEXCorporation;103.5999;199.5;2.27;0.3876;40.6531;6.2093;0.01;194.5729;179.2512;United States;0.2289;1.0829;7000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LexingtonRealtyTrust;7.544;11.8418;3.77;0.5487;17.5537;1.6562;0.0405;10.6191;10.8113;United States;0.3048;0.6609;57
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EssexPropertyTrust,Inc;169.3848;317.6895;1.74;0.6276;25.921999999999997;2.6148;0.035;246.2376;225.1712;United States;0.3597;0.7995;1822
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OccidentalPetroleumCorporation;8.5155;46.0849;1.14;0.0;23.9678;1.6295;0.0023;16.7935;14.3426;United States;-0.38799999999999996;2.3816;14400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Owens&Minor,Inc;3.6256;31.68;5.28;0.0078;48.2885;4.7088;0.0004;26.3776;19.0564;United States;0.019;0.2877;15400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Hill-RomHoldings,Inc;71.7671;117.0992;1.24;0.1591;29.509;3.7198;0.009000000000000001;96.6718;96.1868;United States;0.1375;0.5911;10000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HollyEnergyPartners,L.P;6.0617;22.0455;1.8;1.0971;9.0851;4.0578;0.0986;13.7674;13.6386;United States;0.4869;1.1354;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ScorpioBulkersInc;10.6596;64.3295;4.45;0.0;3.0031;0.2672;0.012;16.0471;14.7119;Monaco;-0.1833;1.6189;7
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Knight-SwiftTransportationHoldingsInc;27.3845;47.3484;2.32;0.1362;21.2608;1.2194;0.0077;41.5771;42.25;United States;0.106;1.3186;23600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AltriaGroup,Inc;28.3163;47.3691;1.46;0.7745;106.7708;24.7;0.0839;41.4291;40.8131;United States;0.5627;0.5601;7300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NorthropGrummanCorporation;259.8942;378.6295;2.61;0.2502;20.9013;4.8282;0.019;303.85;315.5959;United States;0.0951;0.7496;90000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IllinoisToolWorksInc;113.0278;223.4119;2.86;0.6478;30.9143;23.7672;0.0224;205.8015;194.8744;United States;0.2259;1.0955;45000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BenchmarkElectronics,Inc;13.64;36.2441;2.57;0.7273;652.0;0.983;0.0244;25.5679;21.89;United States;0.0216;1.1155;10600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TEGNAInc;9.4564;18.0175;3.17;0.1739;9.5548;1.6265;0.0201;14.2121;12.4953;United States;0.2577;1.2882;6883
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#VICIPropertiesInc;9.2734;27.0671;5.61;0.9161;17.8571;1.4814;0.0514;25.7568;23.4676;United States;0.7;1.1263;140
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#VEREIT,Inc;16.7156;47.8666;1.67;0.6053;31.6499;1.2724;0.0408;37.1688;34.1781;United States;0.4549;1.0898;160
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#InfosysLimited;6.5958;17.03;2.96;0.5043;29.5812;7.3188;0.019;15.7209;13.5032;India;0.228;0.5449;240208
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AcushnetHoldingsCorp;20.3895;42.57;10.08;0.3983;32.9862;2.9849;0.0153;39.1826;36.1418;United States;0.1027;0.8325;5213
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#A.H.BeloCorporation;1.1731;2.7361;0.46;0.0;3.6222;0.6315;0.1088;1.4532;1.5478;United States;-0.0592;0.5008;830
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AngloGoldAshantiLimited;12.66;38.5;0.76;0.1489;30.7;2.9681;0.0044;23.1929;27.1303;South Africa;0.2494;0.0138;26000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UGICorporation;21.1078;43.0879;2.37;0.4925;13.7638;1.7677;0.0378;35.7124;33.8806;United States;0.1666;0.9528;11300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WeyerhaeuserCompany;13.0229;34.705;2.51;0.6071;50.9574;2.9631;0.0254;31.1309;28.217;United States;0.1646;1.8987;9400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Harley-Davidson,Inc;14.2801;41.7989;10.83;0.3121;50.6207;3.2138;0.0022;37.7953;30.0868;United States;0.0534;1.6115;5600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CabotCorporation;19.480999999999998;45.41;2.24;0.6763;39.3421;3.6303;0.0313;42.7121;39.5095;United States;0.083;1.599;4500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#InternationalSeaways,Inc;12.3993;30.9986;8.01;0.0422;3.7046;0.4263;0.0147;17.1356;16.5021;United States;0.4076;0.319;1666
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GettyRealtyCorp;15.4572;31.1129;2.83;0.7895;23.8235;1.9609;0.0566;28.6768;28.4767;United States;0.5395;0.7774;31
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RealogyHoldingsCorp;2.09;15.77;10.62;0.0;23.2644;0.8955;0.0386;12.8532;10.4734;United States;0.0653;2.8084;10150
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NIKE,Inc;59.5985;147.95;2.5;0.505;79.7463;21.0141;0.0078;136.8403;118.079;United States;0.0967;0.8457;75400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheCloroxCompany;147.639;238.6375;8.41;0.4889;22.443;23.0394;0.0221;202.8021;214.8494;United States;0.2018;0.1958;8800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SolarisOilfieldInfrastructure,Inc;4.2495;13.5318;3.57;1.5556;12.7377;2.123;0.051;7.8897;7.2403;United States;0.1558;2.1113;245
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Smith&NephewPlc;25.5242;49.6238;1.34;6.5789;47.2758;3.718;0.0137;40.5544;39.8961;United Kingdom;0.1133;0.3721;17500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UnionPacificCorporation;103.4857;210.1518;2.31;0.4943;26.5248;7.968999999999999;0.0186;203.9185;190.6566;United States;0.4077;1.1213;31362
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BPMidstreamPartnersLP;5.9151;15.1656;0.81;0.8476;6.5151;9.7339;0.1323;10.9324;10.8042;United States;0.6715;1.2691;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AresManagementCorporation;19.7915;48.9;4.59;0.804;78.1511;8.2898;0.0329;44.885;41.3431;United States;0.1451;1.2168;1336
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AflacIncorporated;22.566;52.1946;2.17;0.2281;7.0536;0.9698;0.0294;41.5488;37.9231;United States;0.19399999999999998;0.9869;11729
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ChinaDistanceEducationHoldingsLimited;5.76;10.968;0.72;1.5978;31.2662;4.2115;0.0803;9.2653;9.0342;China;0.0897;0.9816;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Nordstrom,Inc;11.72;42.8174;2.9;0.0;5.9057;18.9721;0.0914;27.5374;17.8429;United States;-0.0567;2.4346;75000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Waddell&ReedFinancial,Inc;9.3491;25.9;3.0;0.5917;18.245;2.1032;0.0393;21.7547;17.0829;United States;0.1327;1.3438;1162
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MoogInc;32.2557;94.0097;5.56;5.6689;286.2816;2.0524;0.0126;79.71;66.6944;United States;0.0762;1.5675;12623
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#VectorGroupLtd;7.9571;13.0431;6.15;1.8182;25.6608;0.0;0.0687;11.7991;10.3891;United States;0.1892;1.1176;1418
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#RPC,Inc;1.7201;5.32;16.15;0.0;15.0784;1.0727;0.0595;3.3271;3.0717;United States;-0.1612;2.1517;2700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#GenesisEnergy,L.P;2.3802;19.8958;1.0;0.0;25.0;0.502;0.0971;6.5432;5.9811;United States;0.0755;2.7848;2170
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CabotOil&GasCorporation;12.8478;22.1328;2.79;0.6897;30.6015;3.1872;0.0243;17.0144;18.1283;United States;0.1977;0.1827;547
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#OrmatTechnologies,Inc;53.3681;91.99;7.52;0.2914;60.1466;3.3449;0.0049;79.8338;67.8416;United States;0.2746;0.4672;1408
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RenaissanceReHoldingsLtd;112.5855;201.0032;1.09;0.5185;13.2933;1.1941;0.0084;168.3727;173.6078;Bermuda;0.1864;0.4488;566
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WattsWaterTechnologies,Inc;68.5376;123.03;8.1;0.24600000000000002;35.3779;3.9708;0.0076;118.0309;101.0276;United States;0.1241;0.8793;4800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GeneralElectricCompany;5.4578;13.193;0.82;0.2353;30.6818;2.8047;0.0037;10.4682;7.6893;United States;0.013999999999999999;1.0441;189400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CableOne,Inc;1027.4706;2326.8;2.93;0.2147;51.8847;9.8389;0.0044;2100.1055;1885.0519;United States;0.28600000000000003;0.5181;2751
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CypressEnvironmentalPartners,L.P;1.9;9.1063;0.16;0.0;8.7917;0.6437;0.2775;2.3729;2.7337;United States;0.0368;1.5816;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DynagasLNGPartnersLP;0.98;3.97;0.15;0.0;5.1335;0.2654;0.1488;2.4772;2.7812;Greece;0.4668;1.9869;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#QTSRealtyTrust,Inc;41.6929;71.5106;10.6;0.6836;545.3398;3.5511;0.0308;60.6685;64.5182;United States;0.1174;0.516;612
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NaturalGrocersByVitaminCottage,Inc;4.684;15.7;2.59;2.5909;15.4556;1.7314;0.0204;13.3453;12.7889;United States;0.0274;1.1832;3393
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ParkHotels&ResortsInc;3.7708;23.7871;2.14;0.0;5.4444;0.7935;0.2025;16.6482;11.5734;United States;-0.2048;2.3068;488
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AptarGroup,Inc;79.1025;131.1;1.68;0.4079;41.4127;4.7984;0.011000000000000001;124.3324;117.3361;United States;0.1249;0.6178;14000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheHartfordFinancialServicesGroup,Inc;18.6015;59.5333;2.07;0.2385;10.2404;0.9931;0.0265;46.5803;41.3299;United States;0.1233;1.0273;19500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TredegarCorporation;7.7818;20.56;1.52;0.0;163.7778;1.8572;0.0291;18.0697;16.5067;United States;0.0637;0.9853;3000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ArmadaHofflerProperties,Inc;6.3252;18.7184;1.66;1.4444;23.3406;2.4352;0.0409;10.2459;9.7866;United States;0.1188;0.7874;169
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RioTintoGroup;34.5018;77.64;3.51;1.8959;17.0683;2.4354;0.0508;70.8194;62.8827;United Kingdom;0.3008;0.6222;46000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#USDPartnersLP;0.8976;9.2157;0.3;0.0;19.0909;2.7460000000000004;0.1337;3.5460000000000003;3.3498;United States;0.1905;1.442;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UniversalCorporation;34.499;53.6907;4.0;2.0175;21.3576;0.9802;0.0634;47.6962;43.7546;United States;0.0619;0.6514;24000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TeleflexIncorporated;220.6438;412.99;2.48;0.1271;52.9691;5.8838;0.0033;386.7448;369.0859;United States;0.1714;1.1281;14400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Freeport-McMoRanInc;4.82;26.62;1.06;0.2778;73.0864;3.8713;0.0348;23.6147;17.0256;United States;0.10099999999999999;2.2992;27500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NiSourceInc;19.0681;29.694000000000003;1.36;0.5874;49.4792;1.8626;0.0366;23.4271;23.2722;United States;0.2333;0.2541;8363
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CopaHoldings,S.A;24.0;112.9845;7.27;0.5046;9.1291;2.1514;0.0751;78.6332;57.8852;;-0.1956;1.6635;8877
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KinrossGoldCorporation;2.6992;10.2362;1.34;0.0952;8.6455;1.597;0.0163;7.3982;8.1684;Canada;0.3344;1.1033;8447
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SixFlagsEntertainmentCorporation;8.75;44.8248;4.57;0.0;9.9119;0.0;0.07;32.1485;23.7635;United States;-0.42700000000000005;2.4247;2450
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BoydGamingCorporation;6.44;43.81;4.6;0.2561;21.5732;4.3839999999999995;0.0166;40.1841;30.1095;United States;0.0888;2.2173;24300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#InnovativeIndustrialProperties,Inc;38.6168;197.9864;3.66;1.0022;58.8842;3.3267;0.027000000000000003;166.0971;127.6216;United States;0.5897;1.5244;14
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HewlettPackardEnterpriseCompany;7.1874;15.1243;2.17;0.3556;11199.999;0.9406;0.0411;11.4662;10.0035;United States;0.0615;1.3659;59400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LyondellBasellIndustriesN.V;32.3404;92.59;1.97;0.7879999999999999;26.1961;4.1413;0.0458;86.8638;74.4602;United States;0.0764;1.5486;19100
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NewJerseyResourcesCorporation;20.4755;42.8033;5.83;0.6232;17.4265;1.8313;0.0374;34.9671;31.5064;United States;0.1108;0.4325;1156
