issuer;shortRatioAmount;betaAmount;shortPercentAmount;lowAmount;highAmount;Low-High-Ratio;cluster
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TexasPacificLandTrust;7.86;2.1234;0.995;290.7282;806.0636;0.3606765024496827;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WeingartenRealtyInvestors;2.69;1.5176;0.5143;11.6762;29.4887;0.39595506075208464;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NACCOIndustries,Inc;3.6;0.8913;0.1909;17.8217;47.6996;0.37362367818598063;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Franco-NevadaCorporation;2.73;0.4919;0.4204;76.7352;165.4851;0.4636985444611026;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CraneCo;1.75;1.6394;0.3891;36.0162;87.20299999999997;0.4130156072612181;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MPLXLP;5.96;1.9895;1.1465;6.1236;23.94;0.2557894736842105;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ThorIndustries,Inc;11.13;2.4415;0.3062;31.5944;120.2679;0.2627001884958497;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PrimoWaterCorporation;7.27;1.345;0.5659;6.247999999999998;16.34;0.3823745410036719;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#KARAuctionServices,Inc;5.99;1.2656;0.2639;9.41;23.2152;0.4053378820772597;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheBrink'sCompany;6.67;1.548;0.0;32.7923;95.8553;0.3421021059868364;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HexcelCorporation;5.61;1.5123;0.1318;24.54;80.3063;0.30558001053466544;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GrahamCorporation;2.19;0.8661;2.9158;10.0982;20.9643;0.4816855320711877;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SITECentersCorp;2.78;1.653;0.2294;3.6;13.5098;0.2664732268427364;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ConocoPhillips;2.97;1.895;0.0;20.1771;64.3555;0.3135256504883032;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#StandexInternationalCorporation;3.46;1.3759;0.25;37.0393;81.08;0.4568241243216576;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#UDR,Inc;3.43;0.757;0.6890000000000001;28.043000000000006;49.2195;0.5697538577189936;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AARCorp;4.19;1.7701;0.0862;8.5278;52.4941;0.16245254228570447;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TEGNAInc;3.17;1.2882;0.1739;9.4564;18.0175;0.5248452893020675;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#IDACORP,Inc;2.56;0.4136;0.5574;71.691;111.0263;0.6457118718717997;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ParamountGroup,Inc;1.19;1.4903;0.3776;5.4967;14.1787;0.3876730588841008;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#GAMCOInvestors,Inc;5.22;1.6961;0.4616;8.4716;19.19;0.4414590932777489;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GoldFieldsLimited;0.65;0.4186;0.3466;3.7638;14.9;0.25260402684563754;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PfizerInc;1.06;0.6525;0.5368;25.6315;43.08;0.5949744661095636;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MarineProductsCorporation;11.72;1.1181;0.8696;6.6261;22.4513;0.295132130433427;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NationalHealthInvestors,Inc;2.68;0.8803;0.7819;29.1593;84.6987;0.3442709274168317;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MaxarTechnologiesInc;6.74;1.189;0.0408;7.1698;39.53;0.18137616999747028;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Guess',Inc;7.91;2.0189;0.0;3.5861;23.2309;0.15436767408925184;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MercuryGeneralCorporation;2.27;0.3921;0.5772;32.0953;52.48;0.6115720274390245;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MagnaInternationalInc;1.62;1.5406;0.6375;22.198;75.65;0.2934302709847984;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DICK'SSportingGoods,Inc;3.87;1.6672;0.3444;12.9625;62.9268;0.2059933128651068;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;3.38;1.1717;0.1048;51.9688;137.97;0.376667391461912;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;2.84;1.1717;0.1048;51.9688;137.97;0.376667391461912;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;3.38;1.1717;0.1048;51.7297;137.97;0.3749344060302964;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;2.84;1.1717;0.1048;51.7297;137.97;0.3749344060302964;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;3.38;1.1717;0.1048;51.9688;124.2;0.4184283413848631;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;2.84;1.1717;0.1048;51.9688;124.2;0.4184283413848631;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;3.38;1.1717;0.1048;51.7297;124.2;0.41650322061191625;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;2.84;1.1717;0.1048;51.7297;124.2;0.41650322061191625;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TennantCompany;3.45;1.1937;0.2899;46.1784;85.9518;0.5372592546054882;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CelaneseCorporation;1.63;1.2262;0.3293;51.669;138.31;0.373573855831104;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Freeport-McMoRanInc;1.06;2.2992;0.2778;4.82;26.62;0.18106686701728025;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FidelityNationalFinancial,Inc;1.55;1.295;0.3176;18.4443;47.3765;0.3893132671261068;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#YamanaGoldInc;0.49;1.6719;0.284;2.2071;6.9984;0.3153720850480109;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#LBrands,Inc;1.79;1.6877;0.1322;8.0;42.17;0.18970832345269148;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CoreLaboratoriesN.V;10.65;3.3491;0.2828;6.6686;41.2737;0.16157020087852556;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MarathonOilCorporation;1.47;3.4073;0.0;3.0034;13.8678;0.2165736454232106;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TOTALSE;2.35;1.0599;1.4357;20.7714;53.4172;0.3888522797900302;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;1.48;0.9753;8.6538;7.9535;18.4559;0.4309462014857038;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;0.86;0.9753;8.6538;7.9535;18.4559;0.4309462014857038;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;1.48;0.9753;0.4961;7.9535;18.4559;0.4309462014857038;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;0.86;0.9753;0.4961;7.9535;18.4559;0.4309462014857038;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;1.48;0.9753;8.6538;8.0949;18.4559;0.4386077081041835;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;0.86;0.9753;8.6538;8.0949;18.4559;0.4386077081041835;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;1.48;0.9753;0.4961;8.0949;18.4559;0.4386077081041835;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;0.86;0.9753;0.4961;8.0949;18.4559;0.4386077081041835;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;1.48;0.9753;8.6538;7.9535;23.4974;0.3384842578327815;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;0.86;0.9753;8.6538;7.9535;23.4974;0.3384842578327815;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;1.48;0.9753;0.4961;7.9535;23.4974;0.3384842578327815;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;0.86;0.9753;0.4961;7.9535;23.4974;0.3384842578327815;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;1.48;0.9753;8.6538;8.0949;23.4974;0.3445019448960311;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;0.86;0.9753;8.6538;8.0949;23.4974;0.3445019448960311;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;1.48;0.9753;0.4961;8.0949;23.4974;0.3445019448960311;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;0.86;0.9753;0.4961;8.0949;23.4974;0.3445019448960311;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AllisonTransmissionHoldings,Inc;2.32;1.242;0.2215;25.7851;48.8236;0.5281277906586159;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#StandardMotorProducts,Inc;1.64;0.5297;0.1597;35.3215;55.29;0.6388406583468982;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SpragueResourcesLP;0.31;0.9585;1.7566;8.6815;19.88;0.43669517102615696;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EdgewellPersonalCareCompany;7.33;0.9585;0.0551;20.4224;38.8036;0.5263016833489675;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#InvescoLtd;5.42;1.3612;0.4167;6.2226;18.2;0.3419010989010989;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GeneralElectricCompany;0.82;1.0441;0.2353;5.4578;13.193;0.4136890775411203;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CignaCorporation;2.12;0.8609;0.0021;118.5;224.96;0.5267603129445234;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RPTRealty;2.65;1.5344;0.2588;4.615;14.4214;0.3200105398921048;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EliLillyAndCompany;1.61;0.3354;0.4284;115.3609;173.9;0.663374928119609;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TerexCorporation;3.6;1.5659;0.4444;11.54;36.92;0.3125677139761646;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WestlakeChemicalCorporation;3.69;1.5066;0.6017;28.5738;84.9;0.33655830388692576;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HerculesCapital,Inc;2.59;1.5139;0.9787;4.9784;14.51;0.3431013094417643;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TupperwareBrandsCorporation;2.48;3.0651;0.0;1.15;38.18;0.030120481927710836;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#XylemInc;2.76;1.0068;0.486;54.0737;101.87;0.5308108373417101;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TerrenoRealtyCorporation;2.92;0.5633;0.7778;41.2204;63.7714;0.6463775297390366;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ICLGroupLtd;3.76;0.5522;0.4615;2.6289;5.13;0.5124561403508772;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HawaiianElectricIndustries,Inc;2.86;0.1753;0.6735;31.5488;52.8687;0.5967387130759788;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ArdaghGroupS.A;1.04;1.1987;0.3806;8.9243;20.6477;0.4322176319880665;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Becton,DickinsonAndCompany;1.19;0.7795;0.314;195.7605;283.027;0.6916672260950371;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EncompassHealthCorporation;3.3;1.1113;0.3986;47.2019;86.8139;0.5437136218969543;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Hillenbrand,Inc;1.66;1.5444;0.3317;13.3277;39.88;0.3341950852557673;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Prologis,Inc;2.71;0.8205;0.6304;58.7736;111.7173;0.5260921987910557;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CableOne,Inc;2.93;0.5181;0.2147;1027.4706;2326.8;0.4415809695719443;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LockheedMartinCorporation;2.24;0.926;0.4186;261.0763;431.4521;0.6051107411460044;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AmeripriseFinancial,Inc;3.54;1.7454;0.2981;78.3273;198.16;0.3952730117077109;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FootLocker,Inc;2.85;1.2493;0.439;17.0802;43.07;0.3965683770605991;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RioTintoGroup;3.51;0.6222;1.8959;34.5018;77.64;0.4443817619783617;1
